country,source,sector,gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
KAZ,UNFCCC_AI,Waste,N2O,0.2645048,0.2660246,0.271776,0.2702562,0.2639982,0.2622996,0.261942,0.2569952,0.25025146,0.24655626,0.24595728,0.24571888,0.24877338,0.25299604,0.255088,0.26039538,0.269306176,0.287314316,0.300366716,0.453350976,0.472487344,0.441079932,0.434525124,0.466895672,0.466217424,0.4540477,0.459967768,0.457959844,0.4899865
LIE,UNFCCC_AI,Agriculture,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIE,UNFCCC_AI,Agriculture,Aggregate GHGs,0.024905487,0.02492037,0.024240058,0.023146886,0.023259248,0.023103272,0.023272015,0.022926701,0.022463746,0.021521314,0.020917983,0.02195067,0.022330346,0.022483366,0.022469753,0.023081947,0.02409982,0.024460129,0.024668473,0.024554674,0.023739159,0.024510469,0.024776243,0.023651804,0.024032641,0.023868636,0.023879473,0.023294713,0.023680305
LIE,UNFCCC_AI,Agriculture,CH4,0.016851868,0.016747671,0.016282706,0.01545468,0.015578269,0.015570258,0.015835443,0.015514184,0.015341863,0.014616797,0.014129759,0.015003182,0.015143072,0.015250847,0.015306156,0.015745655,0.016578518,0.016852149,0.016970491,0.016936491,0.016359652,0.016756178,0.017172796,0.016336053,0.016661829,0.016453679,0.016586583,0.01607048,0.01628872
LIE,UNFCCC_AI,Agriculture,CO2,0.0000583,0.0000551,0.0000555,0.0000556,0.000052,0.0000493,0.0000495,0.0000484,0.0000422,0.0000428,0.000045,0.0000447,0.0000483,0.0000474,0.0000456,0.000046,0.0000451,0.0000447,0.000047,0.0000448,0.0000429,0.0000495,0.000044,0.0000426,0.0000413,0.000047,0.0000423,0.0000443,0.0000482
LIE,UNFCCC_AI,Agriculture,N2O,0.007995312,0.008117576,0.007901815,0.007636569,0.00762895,0.007483746,0.007387067,0.007364151,0.00707971,0.006861668,0.006743174,0.006902762,0.007138992,0.007185134,0.007118029,0.007290285,0.007476153,0.007563292,0.007650972,0.007573355,0.007336645,0.007704801,0.007559433,0.00727311,0.007329475,0.007367913,0.007250558,0.007179932,0.007343416
LIE,UNFCCC_AI,Energy,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIE,UNFCCC_AI,Energy,Aggregate GHGs,0.201060743,0.208630411,0.209414743,0.217581698,0.203608368,0.206790994,0.208633146,0.221175841,0.232073834,0.229416928,0.219769454,0.21746392,0.222743149,0.232041037,0.231849329,0.231457482,0.23361133,0.203224953,0.222102986,0.207922915,0.193339658,0.179247872,0.187837234,0.195049326,0.163513825,0.162026253,0.152159217,0.158595596,0.146080986
LIE,UNFCCC_AI,Energy,CH4,0.001218643,0.001273064,0.001312904,0.001334367,0.001295859,0.001323438,0.001369728,0.001419589,0.00147497,0.001507777,0.001552466,0.001557333,0.001587833,0.001645177,0.001684834,0.001725239,0.001756097,0.001716507,0.001775193,0.001694171,0.001697274,0.001650937,0.001672342,0.001680227,0.001587862,0.001637327,0.00161792,0.001635907,0.001636082
LIE,UNFCCC_AI,Energy,CO2,0.198695364,0.206069881,0.206698499,0.214790164,0.200887604,0.203983998,0.205735997,0.218138077,0.229023594,0.226342504,0.216630201,0.214457153,0.219805001,0.229092755,0.229122229,0.228714678,0.230857325,0.200518532,0.219271162,0.205158476,0.190604878,0.17657101,0.185121525,0.192339104,0.161042391,0.159515547,0.149691968,0.156092716,0.14356988
LIE,UNFCCC_AI,Energy,N2O,0.001146735,0.001287466,0.001403341,0.001457166,0.001424906,0.001483558,0.001527422,0.001618175,0.00157527,0.001566647,0.001586787,0.001449434,0.001350316,0.001303104,0.001042266,0.001017565,0.000997909,0.000989915,0.001056632,0.001070268,0.001037506,0.001025925,0.001043367,0.001029995,0.000883572,0.000873379,0.000849329,0.000866973,0.000875024
LIE,UNFCCC_AI,Industrial Processes and Product Use,Aggregate F-gases,0.000000104,0.00001,0.0000886,0.000201646,0.000515359,0.001371784,0.001735548,0.002143187,0.002742593,0.00336018,0.004210012,0.005125852,0.005745093,0.006500491,0.007375318,0.007699105,0.007965506,0.008693177,0.009562491,0.009344729,0.009804208,0.010050248,0.010440533,0.010881923,0.010814508,0.010521088,0.010597964,0.010752543,0.010021836
LIE,UNFCCC_AI,Industrial Processes and Product Use,Aggregate GHGs,0.000653153,0.000633355,0.000688002,0.000777319,0.001059954,0.001892523,0.002241439,0.002637961,0.003201821,0.003806066,0.004637988,0.005516907,0.006125231,0.006931165,0.007806961,0.008131749,0.008368604,0.009097534,0.009945083,0.009683024,0.010156077,0.010390579,0.01077568,0.011224556,0.01115828,0.01086007,0.010935644,0.011090656,0.01034934
LIE,UNFCCC_AI,Industrial Processes and Product Use,CH4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIE,UNFCCC_AI,Industrial Processes and Product Use,CO2,0.000200765,0.000188158,0.00018001,0.000173412,0.000161657,0.000157908,0.00016443,0.000175459,0.00015745,0.000165172,0.000168753,0.000152395,0.000148602,0.000195622,0.000202228,0.000198606,0.000185636,0.000193635,0.000178435,0.000140361,0.000149681,0.000145729,0.000138583,0.000144711,0.000144526,0.000138387,0.000136182,0.000132857,0.000121718
LIE,UNFCCC_AI,Industrial Processes and Product Use,N2O,0.000452283,0.000435198,0.000419365,0.00040226,0.000382938,0.000362831,0.000341461,0.000319314,0.000301778,0.000280714,0.000259222,0.000238661,0.000231536,0.000235051,0.000229415,0.000234038,0.000217461,0.000210722,0.000204156,0.000197934,0.000202188,0.000194602,0.000196564,0.000197922,0.000199246,0.000200596,0.000201498,0.000205256,0.000205785
LIE,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIE,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",Aggregate GHGs,0.006951277,-0.009118213,0.002004809,-0.001338449,0.018303451,0.004614966,-0.003859984,0.007757256,-0.000148706,-0.001308902,0.024822961,0.001252983,0.002170188,0.006250444,0.008451953,0.008482095,0.013370055,0.022650521,0.024797603,0.02174588,0.020252939,0.024046976,0.024298248,0.016616415,0.016505995,0.011060829,0.009207713,0.010545803,0.021928319
LIE,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",CH4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIE,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",CO2,0.006640897,-0.009422541,0.001700482,-0.001642776,0.017999124,0.004310639,-0.004164312,0.007441379,-0.000476073,-0.001647819,0.024472555,0.000891028,0.001796742,0.00587121,0.008066869,0.008091222,0.012973332,0.022247981,0.024389068,0.021335353,0.019840336,0.023632208,0.023881404,0.016197407,0.016084911,0.010637536,0.008782164,0.010129668,0.021521597
LIE,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",N2O,0.00031038,0.000304328,0.000304328,0.000304328,0.000304328,0.000304328,0.000304328,0.000315877,0.000327367,0.000338916,0.000350406,0.000361956,0.000373445,0.000379234,0.000385084,0.000390873,0.000396723,0.00040254,0.000408535,0.000410527,0.000412603,0.000414768,0.000416843,0.000419009,0.000421084,0.000423292,0.000425549,0.000416135,0.000406722
LIE,UNFCCC_AI,Other,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIE,UNFCCC_AI,Other,Aggregate GHGs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIE,UNFCCC_AI,Other,CH4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIE,UNFCCC_AI,Other,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIE,UNFCCC_AI,Other,N2O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIE,UNFCCC_AI,Total GHG emissions with LULUCF,Aggregate F-gases,0.000000104,0.00001,0.0000886,0.000201646,0.000515359,0.001371784,0.001735548,0.002143187,0.002742593,0.00336018,0.004210012,0.005125852,0.005745093,0.006500491,0.007375318,0.007699105,0.007965506,0.008693177,0.009562491,0.009344729,0.009804208,0.010050248,0.010440533,0.010881923,0.010814508,0.010521088,0.010597964,0.010752543,0.010021836
LIE,UNFCCC_AI,Total GHG emissions with LULUCF,Aggregate GHGs,0.235339091,0.226778014,0.238090914,0.241885198,0.247987232,0.238142517,0.232036629,0.256225854,0.259337683,0.255193254,0.271940281,0.247955393,0.255183327,0.269533583,0.272407792,0.272988567,0.281206849,0.261202249,0.283351893,0.265656076,0.249268262,0.24001674,0.249499513,0.248381482,0.216235327,0.208848993,0.197201376,0.204543336,0.20300441
LIE,UNFCCC_AI,Total GHG emissions with LULUCF,CH4,0.019247219,0.019173521,0.018744761,0.017926971,0.018026198,0.018018492,0.018346429,0.018056288,0.01794202,0.017257976,0.016830538,0.017684519,0.017879922,0.018045604,0.018135771,0.018643487,0.019400149,0.019642423,0.019853082,0.019683354,0.019110454,0.019468016,0.019916147,0.019108473,0.018549487,0.01837662,0.018490495,0.017991562,0.018172269
LIE,UNFCCC_AI,Total GHG emissions with LULUCF,CO2,0.205608823,0.19690393,0.208648553,0.213389552,0.219108574,0.208510615,0.201794485,0.225812392,0.228756546,0.224912563,0.241326588,0.215555608,0.221808806,0.235217288,0.237447357,0.237060865,0.244072004,0.223015404,0.243896312,0.226689693,0.210648492,0.200409165,0.209196223,0.208734428,0.177323627,0.17034888,0.158662723,0.166409679,0.165271437
LIE,UNFCCC_AI,Total GHG emissions with LULUCF,N2O,0.010482946,0.010690563,0.010608973,0.010367029,0.010337102,0.010241626,0.010160167,0.010213987,0.009896523,0.009662535,0.009573144,0.009589414,0.009749505,0.009770199,0.009449347,0.00958511,0.009769189,0.009851246,0.010040008,0.009938301,0.009705108,0.010089311,0.00994661,0.009656658,0.009547705,0.009602406,0.009450194,0.009389551,0.009538868
LIE,UNFCCC_AI,Total GHG emissions without LULUCF,Aggregate F-gases,0.000000104,0.00001,0.0000886,0.000201646,0.000515359,0.001371784,0.001735548,0.002143187,0.002742593,0.00336018,0.004210012,0.005125852,0.005745093,0.006500491,0.007375318,0.007699105,0.007965506,0.008693177,0.009562491,0.009344729,0.009804208,0.010050248,0.010440533,0.010881923,0.010814508,0.010521088,0.010597964,0.010752543,0.010021836
LIE,UNFCCC_AI,Total GHG emissions without LULUCF,Aggregate GHGs,0.228387814,0.235896227,0.236086105,0.243223647,0.229683781,0.233527551,0.235896613,0.248468598,0.259486389,0.256502156,0.24711732,0.24670241,0.253013139,0.263283139,0.263955839,0.264506472,0.267836794,0.238551728,0.25855429,0.243910196,0.229015323,0.215969764,0.225201265,0.231765067,0.199729332,0.197788164,0.187993663,0.193997533,0.181076091
LIE,UNFCCC_AI,Total GHG emissions without LULUCF,CH4,0.019247219,0.019173521,0.018744761,0.017926971,0.018026198,0.018018492,0.018346429,0.018056288,0.01794202,0.017257976,0.016830538,0.017684519,0.017879922,0.018045604,0.018135771,0.018643487,0.019400149,0.019642423,0.019853082,0.019683354,0.019110454,0.019468016,0.019916147,0.019108473,0.018549487,0.01837662,0.018490495,0.017991562,0.018172269
LIE,UNFCCC_AI,Total GHG emissions without LULUCF,CO2,0.198967926,0.206326471,0.206948071,0.215032328,0.20110945,0.204199976,0.205958797,0.218371013,0.229232619,0.226560382,0.216854033,0.21466458,0.220012064,0.229346078,0.229380488,0.228969643,0.231098672,0.200767423,0.219507244,0.20535434,0.190808156,0.176776957,0.185314819,0.192537021,0.161238716,0.159711344,0.149880559,0.156280011,0.143749839
LIE,UNFCCC_AI,Total GHG emissions without LULUCF,N2O,0.010172566,0.010386235,0.010304645,0.010062701,0.010032774,0.009937298,0.009855839,0.00989811,0.009569156,0.009323619,0.009222738,0.009227458,0.00937606,0.009390965,0.009064263,0.009194237,0.009372466,0.009448706,0.009631473,0.009527774,0.009292505,0.009674543,0.009529767,0.009237649,0.009126621,0.009179114,0.009024645,0.008973416,0.009132146
LIE,UNFCCC_AI,Waste,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIE,UNFCCC_AI,Waste,Aggregate GHGs,0.001768432,0.001712091,0.001743301,0.001717744,0.001756211,0.001740761,0.001750013,0.001728095,0.001746987,0.001757848,0.001791896,0.001770912,0.001814413,0.001827572,0.001829796,0.001835293,0.00175704,0.001769111,0.001837747,0.001749583,0.001780429,0.001820844,0.001812108,0.00183938,0.001024586,0.001033206,0.001019329,0.001016567,0.00096546
LIE,UNFCCC_AI,Waste,CH4,0.001176708,0.001152786,0.001149151,0.001137923,0.00115207,0.001124795,0.001141258,0.001122515,0.001125187,0.001133402,0.001148312,0.001124005,0.001149018,0.00114958,0.001144781,0.001172593,0.001065535,0.001073766,0.001107398,0.001052692,0.001053528,0.001060901,0.001071009,0.001092193,0.000299795,0.000285614,0.000285991,0.000285175,0.000247467
LIE,UNFCCC_AI,Waste,CO2,0.0000135,0.0000133,0.000014,0.0000131,0.00000816,0.0000088,0.00000887,0.00000911,0.0000094,0.00000986,0.00001,0.0000103,0.0000102,0.0000103,0.0000105,0.0000104,0.0000106,0.0000106,0.0000106,0.0000107,0.0000107,0.0000107,0.0000107,0.0000106,0.0000105,0.0000104,0.0000101,0.0000101,0.0000101
LIE,UNFCCC_AI,Waste,N2O,0.000578235,0.000545996,0.000580124,0.000566706,0.000595981,0.000607164,0.000599889,0.00059647,0.000612398,0.00061459,0.000633554,0.000636601,0.000655216,0.000667676,0.000674553,0.00065235,0.000680943,0.000684777,0.000719713,0.000686217,0.000716167,0.000749215,0.000730402,0.000736622,0.000714327,0.000737226,0.000723261,0.000721254,0.00070792
LTU,UNFCCC_AI,Agriculture,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,UNFCCC_AI,Agriculture,Aggregate GHGs,8.853430823,8.741263333,6.65896436,5.372636004,4.738065852,4.391467936,4.577766978,4.613287641,4.478685632,4.169957857,4.004590059,3.84494699,3.991976034,4.08007382,4.121772058,4.144394399,4.136558752,4.284334948,4.18022737,4.265525305,4.193433782,4.223325453,4.304558539,4.286450101,4.489780769,4.559546788,4.440471975,4.386980552,4.280662463
LTU,UNFCCC_AI,Agriculture,CH4,4.956780507,4.716275212,4.018338771,3.240734103,2.787324799,2.536557331,2.459123781,2.464952521,2.368062556,2.153583554,1.997909989,1.881045906,1.929518832,1.989189813,2.011412126,2.001580669,2.039902674,2.046661086,1.992857461,1.955207777,1.928205169,1.906394451,1.888082851,1.857090275,1.894139222,1.902853048,1.830019421,1.772124715,1.736834756
LTU,UNFCCC_AI,Agriculture,CO2,0.056301107,0.062364917,0.035414648,0.00993996,0.009864493,0.010768467,0.026683734,0.026766564,0.027870346,0.025596438,0.024180892,0.022768147,0.02842342,0.027687386,0.027608551,0.03846115,0.026187737,0.038260851,0.030040091,0.043127425,0.0220627,0.022943243,0.025359917,0.032541078,0.065798569,0.037229216,0.032253861,0.026262528,0.025822851
LTU,UNFCCC_AI,Agriculture,N2O,3.84034921,3.962623203,2.60521094,2.121961941,1.940876561,1.844142138,2.091959462,2.121568557,2.08275273,1.990777865,1.982499178,1.941132938,2.034033782,2.063196621,2.082751381,2.10435258,2.070468341,2.199413011,2.157329818,2.267190103,2.243165914,2.293987759,2.391115771,2.396818748,2.529842978,2.619464525,2.578198694,2.588593309,2.518004856
LTU,UNFCCC_AI,Energy,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,UNFCCC_AI,Energy,Aggregate GHGs,33.12853594,35.18331895,19.92352166,16.04391455,15.11142853,14.1687249,14.64107542,14.18880201,14.91208966,12.45433666,10.91762526,11.58839489,11.64445462,11.65262133,12.30762297,13.16011945,13.21331209,13.4557315,13.33309262,12.15356193,13.13600321,12.28515834,12.31903018,11.70195441,11.31863958,11.27623788,11.61664112,11.54556007,11.90671656
LTU,UNFCCC_AI,Energy,CH4,0.543931412,0.547976141,0.404784539,0.414733822,0.403393113,0.39634664,0.393739634,0.394730799,0.388803383,0.383374927,0.390938752,0.3940454,0.409588431,0.419520457,0.441795438,0.487057005,0.480903245,0.460086314,0.460234494,0.442488581,0.470737384,0.41306932,0.470691818,0.466348485,0.496834864,0.50351246,0.513909181,0.510015519,0.476511162
LTU,UNFCCC_AI,Energy,CO2,32.2428347,34.32941623,19.29180831,15.42138801,14.50977753,13.58941143,14.08733263,13.6371362,14.36481876,11.93302395,10.40202341,11.06729979,11.10091122,11.09564453,11.72124431,12.52069883,12.57644495,12.8245599,12.69740805,11.56041818,12.5109528,11.71842635,11.69029718,11.07619267,10.65636386,10.60335622,10.92695345,10.85358084,11.24248477
LTU,UNFCCC_AI,Energy,N2O,0.341769819,0.305926579,0.226928816,0.207792726,0.198257884,0.182966821,0.160003154,0.156935011,0.158467526,0.137937776,0.124663107,0.127049705,0.133954971,0.137456343,0.144583224,0.152363614,0.155963895,0.171085285,0.175450079,0.150655164,0.154313033,0.153662669,0.158041177,0.159413248,0.165440855,0.1693692,0.175778492,0.181963714,0.187720627
LTU,UNFCCC_AI,Industrial Processes and Product Use,Aggregate F-gases,,,,0.0000279,0.0000928,0.006212099,0.007629838,0.010152402,0.014216128,0.017806786,0.022521641,0.02873557,0.036374866,0.049189713,0.068779474,0.090535715,0.119788232,0.15496461,0.195277325,0.216648575,0.262754867,0.311037573,0.354355175,0.413170298,0.466024182,0.573255427,0.727069581,0.726369862,0.577657089
LTU,UNFCCC_AI,Industrial Processes and Product Use,Aggregate GHGs,4.464319175,4.494279425,2.652509335,1.725004298,1.920268583,2.202700337,2.595278418,2.560360077,2.967886189,2.90567656,3.062514704,3.307498115,3.478751229,3.558005362,3.745487428,4.010361157,4.292775223,6.114650344,5.450394191,2.278345803,2.216052727,3.692785102,3.546425132,2.984615518,3.166322015,3.486872146,3.308925506,3.62381796,3.158581907
LTU,UNFCCC_AI,Industrial Processes and Product Use,CH4,0.005244,0.005727,0.00327175,0.0002875,0.00184,0.002240833,0.00104581,0.001351135,0.000624623,,0.000463277,0.001862655,0.00169717,0.002362388,0.00244375,0.00225377,0.002746718,0.002807208,0.003169843,,,,,,,,,,
LTU,UNFCCC_AI,Industrial Processes and Product Use,CO2,3.470020577,3.457148052,1.872612334,0.914580016,1.267966775,1.481790948,1.642761555,1.517450829,1.646067801,1.517930764,1.446580393,1.529755733,1.559288184,1.552836719,1.521578521,1.528315162,1.802091719,2.934306576,2.451072191,1.418522251,1.392260186,2.525257746,2.614147654,2.230763328,2.363352438,2.650835933,2.367666837,2.664741906,2.400315819
LTU,UNFCCC_AI,Industrial Processes and Product Use,N2O,0.989054597,1.031404373,0.776625251,0.810108909,0.650369048,0.712456457,0.943841215,1.031405711,1.306977638,1.36993901,1.592949392,1.747144157,1.881391008,1.953616543,2.152685683,2.389256509,2.368148555,3.022571951,2.800874832,0.643174977,0.561037674,0.856489783,0.577922302,0.340681892,0.336945395,0.262780786,0.214189089,0.232706193,0.180608998
LTU,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",Aggregate GHGs,-5.578236756,-5.637857407,-5.246135353,-6.207735512,-5.724148455,-4.451572038,0.996291339,-0.257869437,-7.857425461,-7.186162433,-9.466762109,-7.256987342,-6.24210461,-5.615564832,-5.100671205,-4.497285056,-3.912266979,-5.807548205,-6.477120426,-7.286091907,-10.28484731,-10.55289471,-10.70133196,-9.365823554,-8.599185319,-5.529752279,-4.256826404,-3.734410533,-3.866719485
LTU,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",CH4,0.003004539,0.002748957,0.006060572,0.003811448,0.003811448,0.003811448,0.003811448,0.003811448,0.002712445,0.003767342,0.003709471,0.002921073,0.005240555,0.004107814,0.003947007,0.000993755,0.012097991,0.000869179,0.001609633,0.00396133,0.001396032,0.002386596,0.00108277,0.000887099,0.002878207,0.001287628,0.000687985,0.000305136,0.000608755
LTU,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",CO2,-5.709822392,-5.769380964,-5.385822847,-6.342538833,-5.872511323,-4.590744106,0.858578346,-0.393464383,-7.988854181,-7.326307655,-9.599884972,-7.385592082,-6.370507748,-5.748010644,-5.241266623,-4.625736288,-4.070162279,-5.941973309,-6.621677537,-7.451731034,-10.44386926,-10.71109814,-10.85292134,-9.523699294,-8.760611191,-5.690051001,-4.426700244,-3.911528421,-4.038536358
LTU,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",N2O,0.128581097,0.1287746,0.133626922,0.130991872,0.144551419,0.135360619,0.133901544,0.131783497,0.128716275,0.13637788,0.129413392,0.125683667,0.123162584,0.128337997,0.136648411,0.127457478,0.145797309,0.133555924,0.142947479,0.161677796,0.157625921,0.155816836,0.150506604,0.156988641,0.158547665,0.159011094,0.169185855,0.176812752,0.171208119
LTU,UNFCCC_AI,Other,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,UNFCCC_AI,Other,Aggregate GHGs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,UNFCCC_AI,Other,CH4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,UNFCCC_AI,Other,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,UNFCCC_AI,Other,N2O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,UNFCCC_AI,Total GHG emissions with LULUCF,Aggregate F-gases,,,,0.0000279,0.0000928,0.006212099,0.007629838,0.010152402,0.014216128,0.017806786,0.022521641,0.02873557,0.036374866,0.049189713,0.068779474,0.090535715,0.119788232,0.15496461,0.195277325,0.216648575,0.262754867,0.311037573,0.354355175,0.413170298,0.466024182,0.573255427,0.727069581,0.726369862,0.577657089
LTU,UNFCCC_AI,Total GHG emissions with LULUCF,Aggregate GHGs,42.43819446,44.37683792,25.55833703,18.52531703,17.58912581,17.88103782,24.38048102,22.67794544,16.06146276,13.87370175,10.05641416,13.06060291,14.43814319,15.2294105,16.60173398,18.30454765,19.18343,19.47542657,17.89915444,12.78237523,10.60274732,10.90979812,10.69514526,10.80181355,11.5115082,14.87067861,16.16352172,16.88320315,16.40010962
