Country name,Country,Sector,Source,Gas,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Malawi,MWI,Total fossil fuels and cement,GCP,CO2,0.43835,0.37332,0.36061,0.34671,0.32964,0.34796,0.42851,0.36622,0.38815,0.38076,0.45407,0.5017,0.54564,0.57123,0.54924,0.5785,0.58173,0.63608,0.66836,0.63484,0.708,0.60154,0.59135,0.57167,0.55294,0.55343,0.54845,0.54071,0.5372,0.55821,0.73902,0.78472,0.78527,0.87914,0.9047,0.90696,0.90426,0.94737,0.92206,0.92081,0.86484,0.79213,0.84665,0.90368,0.91151,0.90607,0.91779,0.96885,1.0871,1.0945,1.0264,1.1399,1.1334,1.1623,1.0214,1.1195,1.263,1.4021,1.4703,1.4663
Malawi,MWI,Oil,GCP,CO2,0.14331,0.14106,0.14585,0.14541,0.15022,0.15389,0.19786,0.20152,0.2323,0.25897,0.30411,0.34808,0.36888,0.37863,0.3664,0.34075,0.37373,0.43968,0.47157,0.49546,0.49464,0.43703,0.4067,0.42136,0.41037,0.44045,0.44334,0.43602,0.46533,0.4983,0.51917,0.5726,0.57158,0.64853,0.67323,0.67418,0.6815,0.68517,0.68247,0.70349,0.63387,0.5963,0.62288,0.67051,0.70349,0.6815,0.68611,0.74013,0.84555,0.86392,0.7841,0.79986,0.82341,0.85371,0.71448,0.7841,0.92806,1.0662,1.101,1.1332
Malawi,MWI,Coal,GCP,CO2,0.27229,0.21628,0.20044,0.18768,0.16488,0.17954,0.20885,0.1429,0.12704,0.08509,0.11725,0.12091,0.14017,0.14927,0.13923,0.18686,0.16488,0.15022,0.14737,0.091077,0.17221,0.12747,0.16122,0.11725,0.10992,0.087361,0.07328,0.07328,0.043968,0.029312,0.18042,0.16412,0.16854,0.17954,0.18026,0.17587,0.18686,0.19053,0.18613,0.1429,0.16854,0.12147,0.17954,0.16854,0.16122,0.15755,0.15693,0.15755,0.15073,0.1397,0.16854,0.24471,0.21688,0.21984,0.20152,0.22717,0.21557,0.21618,0.24959,0.21351
Malawi,MWI,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,MWI,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,MWI,Cement,GCP,CO2,0.02274,0.015984,0.014323,0.013606,0.014537,0.014537,0.021806,0.021806,0.028803,0.036696,0.032709,0.032709,0.036588,0.043334,0.043611,0.05088,0.043119,0.046178,0.049426,0.048303,0.041148,0.037043,0.023428,0.033058,0.032648,0.025621,0.031827,0.031416,0.027905,0.030595,0.039433,0.048,0.045139,0.05108,0.051207,0.056915,0.035891,0.071673,0.053463,0.07443,0.062425,0.074357,0.044236,0.06462,0.046808,0.067015,0.074756,0.07117,0.090796,0.090906,0.073717,0.095312,0.093065,0.08872,0.10542,0.10826,0.11932,0.11966,0.11966,0.11966
Malaysia,MYS,Total fossil fuels and cement,GCP,CO2,4.2015,4.6849,4.7765,5.828,7.3994,8.3802,9.8344,10.1276,10.5302,9.1378,14.5859,16.6626,17.9006,17.5051,19.0446,19.4451,23.8976,22.6207,23.2603,27.3058,28.0324,30.8774,30.6416,38.048,34.7941,36.3294,40.1014,40.8772,42.8687,50.0832,55.2772,66.7304,72.961,86.7186,90.2243,113.9337,112.8995,120.817,114.2375,108.2914,126.5143,134.9481,136.3381,157.2664,171.6946,181.7549,178.9297,182.832,202.4981,196.9484,216.5373,217.4275,215.8124,234.4188,241.1278,233.2682,246.7224,248.8695,249.1445,250.0947
Malaysia,MYS,Oil,GCP,CO2,3.8219,4.2905,4.3931,5.452,6.9948,7.8554,9.2369,9.5301,9.8855,8.4016,13.7585,14.9821,15.916,15.3632,15.3302,15.1873,18.8065,17.829,19.1957,22.2954,23.0313,26.128,25.3256,30.5358,25.6947,27.6998,27.9699,28.0589,30.4442,32.3458,36.7218,40.7217,44.1805,50.29,52.3805,55.887,58.4994,67.9761,59.7012,52.8239,56.4622,64.4405,61.9233,63.4458,68.6304,69.6673,62.9365,69.6746,71.1708,65.3035,74.3316,72.5264,75.2719,86.6756,89.5568,76.9928,87.6746,81.2748,82.5478,84.2207
Malaysia,MYS,Coal,GCP,CO2,0.09152,0.098928,0.087936,0.0916,0.076906,0.05865,0.062288,0.047632,0.047632,0.058624,0.062272,0.15389,0.032983,0.12824,0.16122,0.069616,0.095279,0.11725,0.0916,0.13557,0.20521,0.38472,0.35541,0.99294,1.092,1.44,1.0627,1.3007,1.1615,4.8035,5.4114,6.0712,6.3241,5.3859,6.2325,6.3314,7.7384,6.3752,6.2838,5.2065,7.8739,9.9297,12.5459,18.2137,31.7192,26.1097,26.6263,29.9349,38.0367,46.5914,55.3374,55.5435,59.8687,57.9901,57.8664,66.3194,71.7181,78.6075,83.8752,81.1957
Malaysia,MYS,Gas flaring,GCP,CO2,,,,,,,,,,,0.21246,0.81707,1.1434,1.1432,2.3853,2.8762,3.4227,3.1327,2.7297,3.5797,3.43,2.7224,3.14,4.0634,4.5072,2.1251,2.609,2.0408,2.759,3.4112,3.0629,3.261,3.1767,5.591,5.2139,5.4227,5.6206,5.8183,6.9872,6.8224,5.9174,5.6684,5.6977,5.9943,4.3528,14.2823,11.6845,9.9111,12.2416,11.6808,19.0015,16.807,6.2727,5.6426,5.8295,3.1438,4.2062,8.9621,8.9621,8.9621
Malaysia,MYS,Gas,GCP,CO2,0.14643,0.1319,0.13557,0.10626,0.098879,0.098971,0.11358,0.13923,0.13557,0.19786,0.043957,0.16488,0.22721,0.22717,0.47632,0.57525,0.68161,0.62654,0.10626,0.11725,0.13925,0.15389,0.16854,0.74013,1.6453,3.3855,6.5335,7.6761,6.445,6.892,6.8366,13.293,16.0044,22.027,22.3907,42.0078,36.2516,35.4408,35.9402,37.959,49.6728,48.5823,49.0256,61.8813,59.2176,64.0797,69.5464,65.439,72.6328,65.4427,60.8077,64.7843,66.288,75.3172,78.4071,77.2127,73.5244,70.4257,64.16,66.1169
Malaysia,MYS,Cement,GCP,CO2,0.14161,0.16354,0.15991,0.17808,0.22885,0.36722,0.42158,0.41067,0.46155,0.47973,0.50867,0.54465,0.581,0.64337,0.69166,0.73672,0.89144,0.91521,1.1371,1.1778,1.2267,1.4885,1.6521,1.7158,1.8549,1.679,1.9264,1.8007,2.059,2.6307,3.2445,3.3836,3.2754,3.4247,4.0067,4.2848,4.7895,5.2066,5.3251,5.4796,6.5879,6.3272,7.1457,7.7312,7.7746,7.616,8.136,7.8723,8.4161,7.93,7.0591,7.7662,8.111,8.7934,9.4679,9.5995,9.5992,9.5993,9.5993,9.5993
Maldives,MDV,Total fossil fuels and cement,GCP,CO2,,,,,,,,,,,,0.003664,0.003664,0.003664,0.003664,0.007328,0.010992,0.014656,0.021984,0.029312,0.043968,0.047632,0.047632,0.051296,0.058624,0.065952,0.080608,0.080608,0.095264,0.12458,0.17221,0.15389,0.23083,0.19786,0.19786,0.24915,0.28946,0.32976,0.30045,0.42136,0.45067,0.46166,0.59357,0.50563,0.66685,0.6009,0.75845,0.78043,0.84272,0.88302,0.93432,0.98562,1.1102,1.0919,1.3154,1.3007,1.4436,1.4986,1.5651,1.6674
Maldives,MDV,Oil,GCP,CO2,,,,,,,,,,,,0.003664,0.003664,0.003664,0.003664,0.007328,0.010992,0.014656,0.021984,0.029312,0.043968,0.047632,0.047632,0.051296,0.058624,0.065952,0.080608,0.080608,0.095264,0.12458,0.17221,0.15389,0.23083,0.19786,0.19786,0.24915,0.28946,0.32976,0.30045,0.42136,0.45067,0.46166,0.59357,0.50563,0.66685,0.6009,0.75845,0.78043,0.84272,0.88302,0.93432,0.98562,1.1102,1.0919,1.3154,1.3007,1.4436,1.4986,1.5651,1.6674
Maldives,MDV,Coal,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maldives,MDV,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maldives,MDV,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maldives,MDV,Cement,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,MLI,Total fossil fuels and cement,GCP,CO2,0.12091,0.11725,0.13923,0.17587,0.17587,0.19786,0.19053,0.2235,0.19786,0.16122,0.20152,0.22717,0.24549,0.26729,0.30393,0.34054,0.34026,0.41347,0.39495,0.42791,0.39134,0.39488,0.36513,0.41662,0.43482,0.40538,0.37961,0.3575,0.38303,0.41588,0.42309,0.43407,0.44871,0.45969,0.46766,0.47132,0.49329,0.52857,0.76944,0.80242,0.83173,0.83906,0.85738,0.85738,0.89035,0.916,1.0809,1.2971,1.5572,1.7844,1.9749,2.1581,2.2973,2.6486,2.9055,3.0956,3.1066,3.1213,3.2733,3.3944
Mali,MLI,Oil,GCP,CO2,0.12091,0.11725,0.13923,0.17587,0.17587,0.19786,0.19053,0.2235,0.19786,0.16122,0.20152,0.22717,0.24549,0.24549,0.28213,0.3151,0.3151,0.39571,0.37739,0.41403,0.38106,0.38472,0.35174,0.4067,0.42502,0.39571,0.37006,0.34808,0.37373,0.4067,0.41403,0.42502,0.43968,0.45067,0.46166,0.46533,0.48731,0.51662,0.76944,0.80242,0.83173,0.83906,0.85738,0.85738,0.89035,0.916,1.0809,1.2971,1.5572,1.7844,1.9749,2.1581,2.2973,2.4769,2.6491,2.8506,2.8616,2.8762,3.0283,3.1494
Mali,MLI,Coal,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,MLI,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,MLI,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,MLI,Cement,GCP,CO2,,,,,,,,,,,,,,0.021806,0.021806,0.02544,0.025153,0.017761,0.017556,0.01388,0.010287,0.010164,0.013388,0.0099175,0.0097943,0.0096711,0.009548,0.0094248,0.0093016,0.0091785,0.0090553,0.0090415,0.0090278,0.0090141,0.0060002,0.0059911,0.0059819,0.011945,,,,,,,,,,,,,,,,0.17172,0.25642,0.24502,0.24502,0.24502,0.24502,0.24502
Malta,MLT,Total fossil fuels and cement,GCP,CO2,0.34075,0.29312,0.32976,0.41037,0.4983,0.47266,0.41403,0.52029,0.63754,0.65219,0.66318,0.65952,0.83906,0.80608,0.74379,0.66685,0.76211,0.80242,0.93432,0.90501,1.0223,1.1432,1.3117,0.99661,1.363,1.1981,1.4839,1.854,2.0115,2.1691,2.4085,2.2554,2.3149,2.8911,2.6697,2.4603,2.5784,2.5862,2.5451,2.6276,2.5455,2.6652,2.7075,2.9793,2.8464,2.6543,2.6659,2.7357,2.7471,2.5326,2.5818,2.5781,2.7621,2.4378,2.4424,1.7353,1.3995,1.553,1.5316,1.5538
Malta,MLT,Oil,GCP,CO2,0.33334,0.28579,0.32243,0.40304,0.48731,0.46899,0.4067,0.51662,0.63021,0.64853,0.65952,0.65952,0.83906,0.80242,0.74015,0.66685,0.76211,0.80242,0.93432,0.90501,1.0186,1.1395,1.2494,0.85738,1.1139,0.70349,1.1542,1.4436,1.4583,1.4839,1.6974,1.679,1.8287,2.1802,2.1856,2.3356,2.577,2.5845,2.544,2.6272,2.5453,2.6648,2.7072,2.9791,2.8461,2.654,2.6657,2.7356,2.747,2.5324,2.5815,2.5778,2.7612,2.4353,2.4399,1.7334,1.3983,1.0004,0.85062,0.86214
Malta,MLT,Coal,GCP,CO2,0.0074077,0.007328,0.007328,0.007328,0.010992,0.003664,0.007328,0.003664,0.007328,0.003664,0.003664,,,0.003664,0.003646,,,,,,0.003664,0.003664,0.062288,0.13923,0.24915,0.49464,0.32976,0.41037,0.55326,0.68517,0.70956,0.57481,0.48488,0.70957,0.48254,0.12306,0.000045895,0.000073735,0.000066713,0.000046406,0.000028543,0.000068017,0.000056719,0.000031625,0.000052178,0.000085591,0.000031473,0.000033659,0.000019869,0.000031854,0.000032084,0.000042946,0.000011199,0.0000112,0.000023381,0.000023368,0.000011509,0.00001177,0.00001177,0.000014906
Malta,MLT,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00005627,0.00011254,0.000055853,0.00006941,0.000077612,0.000082672,0.000045895,0.000073735,0.000066713,0.000046406,0.000028543,0.000068017,0.000056719,0.000031625,0.000052178,0.000085591,0.000031473,0.000033659,0.000019869,0.000031854,0.000032084,0.000042946,0.000011199,0.0000112,0.000023381,0.000023368,0.000011509,0.55234,0.68074,0.69142
Malta,MLT,Cement,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,MHL,Total fossil fuels and cement,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076944,0.084272,0.084272,0.087936,0.087936,0.087936,0.0916,0.087936,0.098928,0.10259,0.10992,0.10626,0.11725,0.11358,0.12091,0.12458,0.12824,0.1319,0.13557,0.13923,0.13557,0.13923,0.1429,0.1429,0.1429,0.14656,0.15307,0.16307
Marshall Islands,MHL,Oil,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076944,0.084272,0.084272,0.087936,0.087936,0.087936,0.0916,0.087936,0.098928,0.10259,0.10992,0.10626,0.11725,0.11358,0.12091,0.12458,0.12824,0.1319,0.13557,0.13923,0.13557,0.13923,0.1429,0.1429,0.1429,0.14656,0.15307,0.16307
Marshall Islands,MHL,Coal,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,MHL,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,MHL,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,MHL,Cement,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT,Total fossil fuels and cement,GCP,CO2,0.03664,0.047632,0.062288,0.087936,0.11725,0.16122,0.17954,0.19786,0.2345,0.2748,0.42869,0.39938,0.44701,0.46899,0.48365,0.5093,0.51662,0.55693,0.58258,0.60456,0.63021,0.63371,0.88302,0.93798,0.87203,0.65586,0.37373,3.2426,3.184,2.803,0.85371,0.86837,0.90501,0.92699,0.9563,1.0149,1.0626,1.0772,1.0699,1.0955,1.1139,1.1725,1.2494,1.2897,1.385,1.4363,1.4216,1.6378,1.7734,1.9602,1.9602,2.1105,2.3303,2.0445,2.4988,2.8872,2.7627,3.7373,3.9348,4.0922
Mauritania,MRT,Oil,GCP,CO2,0.03664,0.047632,0.062288,0.087936,0.11725,0.16122,0.17954,0.19786,0.2345,0.26747,0.39571,0.38472,0.43223,0.45434,0.46899,0.49464,0.50197,0.54217,0.56792,0.58624,0.61547,0.61897,0.8647,0.91966,0.85371,0.63754,0.35921,3.228,3.1694,2.7883,0.83906,0.85371,0.89035,0.91234,0.94165,1.0039,1.0552,1.0736,1.0662,1.0955,1.1139,1.1725,1.2494,1.2897,1.385,1.4363,1.4216,1.6378,1.7734,1.9602,1.9602,2.1105,2.3303,2.0445,2.4988,2.8872,2.7627,3.7373,3.9348,4.0922
Mauritania,MRT,Coal,GCP,CO2,,,,,,,,,,0.007328,0.032976,0.014656,0.014777,0.014656,0.014656,0.014656,0.014656,0.014753,0.014656,0.01832,0.014742,0.014737,0.01832,0.01832,0.01832,0.01832,0.014514,0.014656,0.014656,0.014656,0.014656,0.014656,0.014656,0.014656,0.014656,0.010992,0.007328,0.003664,0.003664,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT,Cement,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,Total fossil fuels and cement,GCP,CO2,0.17954,0.18686,0.25282,0.20885,0.30778,0.30411,0.2748,0.4983,0.63754,0.57158,0.4983,0.39571,0.68883,0.67784,0.6925,0.5899,0.61922,0.6412,0.63021,0.65952,0.5899,0.54227,0.50197,0.59723,0.62654,0.70715,0.79875,0.93066,0.85371,1.0516,1.4619,1.5206,1.7074,1.7734,1.6232,1.8283,1.9492,1.9969,2.1691,2.4256,2.6894,2.8616,2.8836,3.0594,3.0888,3.2939,3.6274,3.686,3.7666,3.708,3.9132,3.9168,3.9644,4.067,4.2063,4.2099,4.3455,4.536,4.9016,4.6868
Mauritius,MUS,Oil,GCP,CO2,0.17221,0.17221,0.24549,0.20512,0.30411,0.30045,0.26747,0.4983,0.63387,0.56794,0.4983,0.39205,0.68519,0.67418,0.68883,0.5899,0.61555,0.63754,0.62654,0.65586,0.58626,0.53861,0.4983,0.56037,0.56389,0.61189,0.67784,0.83173,0.74379,0.85371,1.2641,1.3451,1.5169,1.6052,1.5316,1.6601,1.8393,1.876,2.0079,2.1031,2.0958,2.1728,2.1471,2.3083,2.4219,2.4429,2.4915,2.3633,2.224,2.2973,2.3413,2.4109,2.3779,2.3963,2.471,2.5245,2.6308,2.7517,2.8414,2.9244
Mauritius,MUS,Coal,GCP,CO2,0.007328,0.014656,0.007328,0.0037294,0.003664,0.003664,0.007328,,0.003664,0.0036407,,0.003664,0.0036446,0.003664,0.003664,,0.003664,0.003664,0.003664,0.003664,0.0036414,0.003664,0.003664,0.036866,0.062654,0.095264,0.12091,0.098928,0.10992,0.19786,1.98E-01,1.75E-01,0.19053,1.68E-01,9.16E-02,1.68E-01,1.10E-01,1.21E-01,1.61E-01,3.22E-01,5.94E-01,6.89E-01,7.36E-01,7.51E-01,6.67E-01,8.51E-01,1.14E+00,1.32E+00,1.54E+00,1.41E+00,1.57E+00,1.51E+00,1.5865,1.6708,1.7352,1.6854,1.7148,1.7844,2.0602,1.7624
Mauritius,MUS,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,Cement,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,Total fossil fuels and cement,GCP,CO2,63.0523,65.2399,63.7437,66.2922,74.2001,75.1679,80.8446,90.0055,93.8872,102.1762,113.9507,126.1901,132.2791,144.0717,154.7465,164.1654,183.7738,192.4362,222.1673,240.3207,267.8175,283.7971,304.0101,277.6665,276.7657,287.5112,293.5555,306.1944,305.8494,360.5553,317.0424,330.1332,332.7801,338.0672,351.5282,331.5966,345.7661,368.6448,388.3569,390.5165,396.0664,410.6979,411.9677,437.7575,438.8567,463.9932,476.5652,479.7868,492.9797,475.9031,463.7825,484.1648,496.2996,490.1297,481.1288,481.9746,484.6289,461.238,451.0808,438.4976
Mexico,MEX,Oil,GCP,CO2,42.9677,44.9719,42.2252,42.7748,46.4499,47.2963,50.3031,56.6065,59.4118,66.9022,73.4082,84.9352,89.8926,99.0489,103.3285,111.1719,129.4088,139.9585,155.5698,166.4665,195.7995,207.6022,215.5777,195.6832,197.9073,204.2204,219.5579,230.8457,232.3416,247.6779,235.6419,246.5322,248.7196,249.7969,258.0519,237.244,236.8421,252.2016,264.2745,271.4035,263.874,275.5768,265.3592,273.1952,276.7359,291.1231,284.6891,286.6494,288.3971,272.7408,259.6787,272.5121,290.158,277.6946,269.2747,258.8743,251.5922,245.8397,238.3906,225.2064
Mexico,MEX,Coal,GCP,CO2,3.4918,3.5761,3.7187,4.0778,4.2354,4.0705,4.4334,5.0158,5.8148,6.2066,6.7674,7.4269,8.1524,9.0318,11.1386,11.2048,11.6808,12.527,15.7992,17.2941,10.6624,8.5591,10.3363,10.6512,10.567,12.8936,12.4173,11.593,11.0543,12.3295,15.8946,15.5097,14.8062,18.2028,20.2473,22.2661,25.1971,25.5745,26.267,26.0034,26.6996,30.6384,34.7014,42.4584,37.8818,46.8076,50.2884,45.8403,40.784,40.8133,51.0542,56.0413,49.2225,49.977,48.9437,44.1142,47.621,48.5297,43.2561,38.7069
Mexico,MEX,Gas flaring,GCP,CO2,8.6873,7.1558,4.294,5.9207,7.8772,5.9097,6.6612,5.8035,5.8074,6.1187,9.6143,10.12,8.4638,7.1961,10.043,10.4573,11.4463,7.1117,10.589,8.4712,9.8856,11.8677,17.2173,11.4756,7.2914,6.2618,4.0634,4.4115,2.5685,2.0738,1.8467,1.8686,1.8906,2.6124,2.4915,4.133,8.7092,12.19,13.3148,9.4055,9.7243,7.5368,5.1882,5.551,3.2463,3.8728,5.8331,11.0506,26.5933,21.0533,11.8824,7.1339,2.781,2.7443,6.1482,11.8493,14.612,4.2686,4.2686,4.2686
Mexico,MEX,Gas,GCP,CO2,6.379,8.0352,11.8487,11.6582,13.4535,15.7654,17.012,19.8141,19.8259,19.5944,20.61,20.086,21.5553,24.0212,25.0911,25.7182,25.1827,26.5012,33.5036,40.8829,43.7927,47.3096,51.8426,51.9006,52.4465,54.5826,48.4381,49.1202,49.6325,88.1567,52.9234,55.2678,55.6122,55.0663,56.9019,56.9202,62.7453,65.7718,71.0883,69.8029,81.2016,82.887,92.1708,101.9032,105.6469,105.5159,117.9368,117.2736,118.567,123.4328,124.1217,130.7069,135.7266,142.2768,138.5029,147.9768,151.4551,143.2514,145.817,150.9671
Mexico,MEX,Cement,GCP,CO2,1.5264,1.501,1.6571,1.8607,2.1841,2.126,2.435,2.7656,3.0274,3.3543,3.5507,3.622,4.2149,4.7738,5.1454,5.6132,6.0552,6.3379,6.7057,7.206,7.6773,8.4585,9.0362,7.9558,8.5535,9.5529,9.0789,10.2239,10.2525,10.3173,10.7357,10.9548,11.7514,12.3889,13.8356,11.0332,12.2724,12.9069,13.4123,13.9012,14.567,14.0589,14.5481,14.6498,15.3458,16.6737,17.8178,18.9729,18.6382,17.8627,17.0457,17.7707,18.4115,17.437,18.2593,19.16,19.3485,19.3486,19.3486,19.3486
Micronesia (Federated States of),FSM,Total fossil fuels and cement,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10259,0.10259,0.10626,0.11358,0.11358,0.12091,0.12091,0.12458,0.12824,0.1429,0.13557,0.14656,0.1429,0.12091,0.12091,0.1319,0.10992,0.14656,0.10259,0.11725,0.12458,0.13557,0.13557,0.1429,0.1429,0.1429,0.14924,0.159
Micronesia (Federated States of),FSM,Oil,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10259,0.10259,0.10626,0.11358,0.11358,0.12091,0.12091,0.12458,0.12824,0.1429,0.13557,0.14656,0.1429,0.12091,0.12091,0.1319,0.10992,0.14656,0.10259,0.11725,0.12458,0.13557,0.13557,0.1429,0.1429,0.1429,0.14924,0.159
Micronesia (Federated States of),FSM,Coal,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia (Federated States of),FSM,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia (Federated States of),FSM,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia (Federated States of),FSM,Cement,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Total fossil fuels and cement,GCP,CO2,10.942,11.2844,11.8438,12.7017,13.5084,14.33,15.1335,15.8245,16.2692,16.9434,17.8212,18.9128,19.9,20.742,21.5335,22.6364,23.507,24.3057,25.1397,25.3468,26.3434,25.8425,26.3294,26.7033,26.9403,29.053,29.1281,29.0074,29.7816,29.1156,27.779,22.3727,20.9781,15.8458,12.427,11.4054,11.6871,7.3013,6.4438,4.6845,3.573,3.7866,4.0517,4.4043,4.6134,4.9375,5.0297,4.9786,5.1904,4.5395,4.8309,4.945,4.7657,4.8994,4.7478,4.7851,4.8963,5.2916,5.8778,5.9578
Moldova,MDA,Oil,GCP,CO2,4.2262,4.5399,5.0178,5.4753,5.8653,6.2528,6.6716,7.2121,7.631,8.1251,8.7787,9.3433,10.0742,10.749,11.4321,12.0727,12.415,12.8577,13.6703,13.7618,14.1445,14.2101,14.3355,14.3972,14.1984,14.5663,14.5843,13.2189,13.2092,13.0065,12.4751,8.2083,9.5008,6.3864,3.3782,3.0521,2.8103,2.5685,2.1264,1.4191,1.2824,1.4326,1.6305,1.766,1.9089,1.9214,1.8686,1.9309,2.0335,1.9749,2.1728,2.268,2.0848,2.1471,2.1764,2.29,2.4641,2.5538,2.8283,2.8883
Moldova,MDA,Coal,GCP,CO2,6.0237,5.8816,5.7849,5.9862,6.167,6.3788,6.5837,6.5826,6.4686,6.5229,6.895,7.0302,7.1936,7.2178,7.1811,7.3908,7.6204,7.7449,7.6343,7.6602,8.1042,7.3022,7.434,7.4159,7.4399,8.6139,8.8599,9.1376,9.311,8.8366,7.3994,6.3117,4.0084,3.8362,3.697,2.246,1.9822,0.99661,0.98253,0.44737,0.3664,0.26014,0.27846,0.33709,0.31877,0.28601,0.34442,0.16854,0.3261,3.48E-01,3.26E-01,3.33E-01,0.41403,0.55326,0.35541,0.37006,0.27134,0.38472,0.4185,0.55945
Moldova,MDA,Gas flaring,GCP,CO2,,,,,,,,,,,,0.13855,0.13154,0.15533,0.16922,0.18777,0.20936,0.22608,0.24086,0.13089,0.13183,0.13021,0.13015,0.12868,0.12802,0.13874,0.12142,0.11454,0.25369,0.24698,1.62E-01,1.51E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
